edge_id,from_node,to_node,base_length,base_speed_limit,road_type,lanes,is_oneway
9931,2763587025,1164618588,20.250999999999998,50.0,primary_link,1,1
9932,2763587027,346202826,29.474,50.0,primary,1,1
9933,2763587027,9604148233,35.086999999999996,50.0,primary_link,1,1
9934,2763587032,9604148233,2.717,30.0,residential,1,0
9935,2763587032,387490782,127.408,30.0,residential,1,0
9936,2763587032,1107315932,36.577,50.0,primary_link,1,1
9937,2763587036,345395901,59.006,30.0,tertiary,1,0
9938,2763587036,345395870,19.169,30.0,tertiary,1,0
9939,2763587039,416613221,24.396,30.0,residential,1,1
9940,2763587039,2763587043,31.53,50.0,primary_link,1,1
9941,2763587043,2763587060,20.602,50.0,primary,1,1
9942,2763587060,416633134,18.483,50.0,primary,1,1
9943,2763587060,4665356128,25.326,50.0,primary_link,1,1
9944,2769638369,197465978,18.729,50.0,residential,1,0
9945,2769638369,420287565,78.301,50.0,residential,1,0
9946,2769638390,197465978,20.675,50.0,secondary_link,1,1
9947,2769638390,2769638369,24.135,50.0,secondary_link,1,1
9948,2769656028,1102295032,76.275,60.0,secondary,2,1
9949,2777011573,2138045002,12.8,50.0,tertiary,1,1
9950,2777011573,2229213068,187.975,50.0,tertiary,1,1
9951,2781908889,8129282766,70.601,50.0,residential,1,0
9952,2862997451,357535535,38.572,50.0,residential,1,1
9953,2862997451,2862997452,123.12,50.0,residential,1,0
9954,2862997452,2862997451,123.12,50.0,residential,1,0
9955,2862997452,580710939,32.21,50.0,residential,1,1
9956,2862997454,2862997457,34.718,50.0,residential,1,0
9957,2862997454,580710450,98.275,50.0,residential,1,1
9958,2862997457,2862997454,34.718,50.0,residential,1,0
9959,2862997457,580711310,21.116,50.0,residential,1,1
9960,2868373851,10926320337,249.136,50.0,residential,1,1
9961,2868373851,9931532351,296.193,50.0,residential,1,0
9962,2868373857,11267490925,60.181,50.0,residential,1,0
9963,2868373857,6822274808,53.54,50.0,residential,1,1
9964,2868373867,6822274805,15.502,50.0,residential,1,1
9965,2868373867,6822274808,9.394,50.0,residential,1,0
9966,2869146146,2869161102,43.128,50.0,residential,1,0
9967,2869146146,409473614,152.392,50.0,residential,1,0
9968,2869146146,2869146150,155.842,50.0,residential,1,0
9969,2869146150,2869146146,155.84200000000004,50.0,residential,1,0
9970,2869161102,2869146146,43.128,50.0,residential,1,0
9971,2915980262,3408426285,60.136,50.0,residential,1,0
9972,2915980262,12953147551,130.351,50.0,residential,1,0
9973,2915980262,3213945484,228.507,50.0,residential,1,1
9974,2915980279,3213945484,2.687,50.0,residential,1,1
9975,2915980279,2915980262,225.22100000000003,50.0,residential,1,1
9976,2916015762,12953147551,114.997,50.0,residential,1,0
9977,2931878941,540444957,8.992,30.0,residential,1,0
9978,2931878941,540446909,6.168,30.0,residential,1,0
9979,2946147133,318179261,22.035,50.0,tertiary,1,0
9980,2946147133,318179487,63.09400000000001,50.0,unclassified,1,0
9981,2946147133,318179416,73.1,50.0,tertiary,1,0
9982,2958525652,6278484730,43.49000000000001,50.0,residential,1,0
9983,2958525652,684521300,72.76599999999999,50.0,tertiary,1,0
9984,2958525652,684521272,33.507,50.0,tertiary,1,0
9985,2987512660,2987514849,28.645000000000003,50.0,residential,1,1
9986,2987512724,11610634568,202.57999999999998,50.0,residential,1,1
9987,2987512724,2987512660,21.409000000000002,50.0,residential,1,1
9988,2987514840,2987512724,10.893,50.0,residential,1,1
9989,2987514849,4569105736,36.157000000000004,50.0,residential,1,1
9990,2987514997,6879485112,259.999,50.0,residential,1,0
9991,2987514997,2987514840,26.506999999999998,50.0,residential,1,1
9992,2989372360,1688194246,86.549,50.0,motorway_link,4,1
9993,2989372360,2989372367,36.363,50.0,motorway_link,1,1
9994,2989372367,1790662878,105.203,50.0,unclassified,1,1
9995,2989376741,2648266077,166.759,50.0,motorway_link,1,1
9996,2989392827,2989906750,893.7229999999998,90.0,motorway,4,1
9997,2989396034,2989392827,667.5590000000001,90.0,motorway,5,1
9998,2989405424,1234762907,60.95400000000001,50.0,motorway_link,1,1
9999,2989405424,1272411995,45.871,50.0,motorway_link,3,1
10000,2989906750,2989922184,327.8570000000001,50.0,motorway_link,1,1
10001,2989906750,2989906777,702.4940000000001,90.0,motorway,4,1
10002,2989906777,1226869,398.48199999999997,90.0,motorway,4,1
10003,2989922184,1308842259,26.751,50.0,motorway_link,1,1
10004,2989922184,2989922185,25.663,50.0,motorway_link,3,1
10005,2989922185,1308842259,11.91,50.0,secondary,3,1
10006,2989922185,8400880101,12.34,50.0,motorway_link,3,1
10007,2989922193,2989906777,315.09299999999996,50.0,motorway_link,2,1
10008,2989933661,4239906732,89.681,50.0,motorway_link,2,1
10009,2989950141,2989950169,448.46399999999994,90.0,motorway,4,1
10010,2989950169,4416355537,271.781,50.0,motorway_link,2,1
10011,2989950169,2989957376,809.238,90.0,motorway,4,1
10012,2989957353,2989957376,457.21299999999997,50.0,motorway_link,2,1
10013,2989957376,336295207,766.9600000000003,90.0,motorway,6,1
10014,2989968633,2990821237,100.57399999999998,50.0,motorway_link,1,1
10015,2989968633,340983520,83.22500000000001,50.0,motorway_link,1,1
10016,2990821001,2990821031,334.03800000000007,50.0,tertiary,2,1
10017,2990821004,2990821019,81.11800000000001,50.0,secondary_link,1,1
10018,2990821004,1252167844,71.842,50.0,tertiary,1,1
10019,2990821010,8596013133,69.378,50.0,tertiary,1,1
10020,2990821019,2716680538,242.34199999999998,50.0,secondary,3,1
10021,2990821031,8596013136,51.481,50.0,motorway_link,1,1
10022,2990821031,340983520,52.611000000000004,50.0,tertiary,2,1
10023,2990821237,2990821004,60.754000000000005,50.0,tertiary,1,1
10024,2990821259,2990821292,68.142,50.0,tertiary_link,1,1
10025,2990821259,1252167861,37.918,50.0,residential,1,1
10026,2990821292,1252167838,386.2439999999999,50.0,tertiary,3,1
10027,2992962017,1253870087,91.34500000000001,50.0,motorway_link,1,1
10028,2992962017,2149039648,111.99700000000001,50.0,motorway_link,2,1
10029,2992968902,2993006555,190.95499999999998,50.0,motorway_link,1,1
10030,2992969029,2992969046,247.89999999999998,50.0,motorway_link,1,1
10031,2992969046,591837483,11.137,90.0,motorway_link,2,1
10032,2993004124,345401922,81.036,50.0,secondary,3,1
10033,2993004124,2993006555,218.47700000000003,50.0,motorway_link,1,1
10034,2993006555,345399922,318.917,50.0,motorway_link,2,1
10035,2993006577,591837241,75.79700000000001,50.0,motorway_link,1,1
10036,2993006577,34132842,68.929,50.0,motorway_link,3,1
10037,2993052349,1147954812,99.25,50.0,unclassified,1,1
10038,2993052349,11846590956,15.151,50.0,unclassified,1,1
10039,2993052356,303888356,511.22999999999996,90.0,motorway,4,1
10040,2995640305,591891306,55.554,50.0,secondary,3,1
10041,2995640305,286643379,47.425,50.0,residential,1,1
10042,2995640323,2995641039,90.54700000000001,50.0,unclassified,1,0
10043,2995640323,2995641141,48.38,50.0,unclassified,1,1
10044,2995641039,4064420014,46.886,50.0,unclassified,1,0
10045,2995641039,2995640323,90.547,50.0,unclassified,1,0
10046,2995641039,1106575005,80.231,50.0,unclassified,1,0
10047,2995641085,591891217,71.776,50.0,secondary_link,1,1
10048,2995641085,286643406,42.268,50.0,secondary,3,1
10049,2995641113,591891227,85.584,50.0,primary_link,1,1
10050,2995641113,286544166,63.372,50.0,primary,5,1
10051,2995641124,2995641141,56.613,50.0,secondary,3,1
10052,2995641124,2995640323,32.543,50.0,unclassified,1,1
10053,2995641141,2995640305,131.354,50.0,secondary,3,1
10054,2997542191,2997543700,32.148,50.0,secondary,3,1
10055,2997542204,2997542230,31.474,50.0,secondary,3,1
10056,2997542204,10247433612,37.306999999999995,50.0,secondary_link,1,1
10057,2997542230,2997542191,8.976,50.0,secondary,3,1
10058,2997542230,10247433612,20.02,50.0,residential,1,1
10059,2997543700,1172287120,71.14,50.0,secondary,3,1
10060,3060912304,3060914143,394.86199999999997,50.0,motorway_link,1,1
10061,3060912332,3060914160,329.1,50.0,motorway_link,2,1
10062,3060914143,342271522,689.0899999999999,90.0,motorway,5,1
10063,3060914183,411816372,69.21199999999999,50.0,motorway_link,1,1
10064,3060914183,4708890372,64.22999999999999,50.0,motorway_link,1,1
10065,3060914189,411815424,44.513000000000005,50.0,motorway_link,1,1
10066,3060914189,411816145,37.517,50.0,motorway_link,1,1
10067,3146936635,365766257,15.344,30.0,residential,1,1
10068,3146936635,3992078710,156.779,30.0,residential,1,1
10069,3147530474,3147530505,25.529,70.0,secondary,1,1
10070,3147530474,530842257,15.681,30.0,tertiary,1,1
10071,3147530475,415449529,48.007999999999996,30.0,tertiary,1,1
10072,3147530487,412835374,13.012,50.0,secondary,1,1
10073,3147530487,1107315959,26.611,60.0,secondary,2,1
10074,3147530490,415452402,19.898,30.0,tertiary,1,1
10075,3147530490,3147530512,29.025000000000002,50.0,secondary_link,1,1
10076,3147530493,530842268,31.884,70.0,secondary,1,1
10077,3147530493,3147530475,40.727,50.0,secondary_link,1,1
10078,3147530503,342328066,37.426,30.0,residential,1,0
10079,3147530503,342330805,32.001,30.0,residential,1,0
10080,3147530503,4927800392,91.619,30.0,residential,1,1
10081,3147530505,361102388,181.639,70.0,secondary,1,1
10082,3147530509,3147530474,20.749,30.0,tertiary,1,1
10083,3147530509,3147530505,33.253,50.0,secondary_link,1,1
10084,3147530512,3147530493,386.80600000000004,70.0,secondary,1,1
10085,3147530513,6539109865,119.15400000000001,30.0,tertiary,1,1
10086,3203481827,563991864,50.926,50.0,residential,1,0
10087,3203481832,563992118,34.515,50.0,residential,1,0
10088,3203481993,3203482017,23.618,30.0,residential,1,0
10089,3203481993,2083793917,162.14600000000002,30.0,residential,1,0
10090,3203481993,3203482000,47.51,30.0,residential,1,0
10091,3203481993,3230599129,103.47200000000001,30.0,residential,1,0
10092,3203482000,3203481993,47.51,30.0,residential,1,0
10093,3203482017,3203481993,23.618,30.0,residential,1,0
10094,3213945480,2915980279,16.547,50.0,residential,1,1
10095,3213945480,3675733267,131.928,50.0,residential,1,0
10096,3213945483,3213945480,31.712999999999997,50.0,residential,1,1
10097,3213945483,3690207089,119.281,50.0,residential,1,0
10098,3213945484,3213945483,13.423,50.0,residential,1,1
10099,3219537019,3219537023,9.972,30.0,unclassified,1,0
10100,3219537023,1288165991,69.222,30.0,residential,1,1
10101,3219537023,3219537019,9.972,30.0,unclassified,1,0
10102,3219537023,3219537035,30.085,30.0,unclassified,1,0
10103,3219537035,1288170843,73.243,30.0,residential,1,0
10104,3219537035,3219537045,32.74,30.0,unclassified,1,0
10105,3219537035,1288171890,58.391,30.0,residential,1,0
10106,3219537035,3219537023,30.085,30.0,unclassified,1,0
10107,3219537045,563958704,74.085,30.0,residential,1,0
10108,3219537045,534376062,11.998,30.0,residential,1,0
10109,3219537045,3219537035,32.74,30.0,unclassified,1,0
10110,3220033347,3220033352,16.852,50.0,residential,1,0
10111,3220033347,1911011742,165.817,50.0,residential,1,0
10112,3220033352,3220033347,16.852,50.0,residential,1,0
10113,3220033352,744759686,157.46900000000002,50.0,residential,1,0
10114,3220033352,12790141878,340.57,50.0,residential,1,0
10115,3224077990,8024094098,331.40900000000005,50.0,residential,1,0
10116,3227432449,352938438,46.82,30.0,residential,1,0
10117,3227432449,352938432,11.88,30.0,residential,1,0
10118,3227432449,2671045788,96.251,30.0,residential,1,0
10119,3230599129,3203481993,103.47200000000001,30.0,residential,1,0
10120,3230599298,684521272,18.346,50.0,tertiary,1,0
10121,3230599298,10577103074,43.628,50.0,tertiary,1,1
10122,3234783064,563987286,135.964,30.0,residential,1,0
10123,3250144590,6538159018,12.892,30.0,residential,1,0
10124,3255104744,409722025,11.786000000000001,30.0,residential,1,1
10125,3255617766,1101781785,95.131,30.0,residential,1,0
10126,3255617766,336102840,394.61100000000005,30.0,residential,1,0
10127,3255617766,1101782936,101.62299999999999,30.0,residential,1,0
10128,3257927974,7006119058,33.184,50.0,residential,1,1
10129,3257927974,7006119054,129.789,50.0,residential,1,1
10130,3260728096,479360024,15.726,30.0,tertiary,1,0
10131,3260728096,479360570,54.843,30.0,tertiary,1,0
10132,3260728096,479359242,143.962,30.0,residential,1,0
10133,3264766716,672924228,36.484,50.0,residential,1,1
10134,3264766716,6472964370,16.955,50.0,residential,1,1
10135,3297098845,1589498360,54.834,30.0,residential,1,1
10136,3297098845,6495095708,102.382,50.0,tertiary,2,0
10137,3297098845,3992078740,12.332,50.0,tertiary,2,0
10138,3297221371,1474027281,60.887,50.0,residential,1,0
10139,3297221371,2099662194,45.581,50.0,residential,1,0
10140,3297221371,799423906,19.409,50.0,residential,1,0
10141,3303125949,2112515489,4.067,50.0,residential,1,0
10142,3303125949,1931855291,30.004,50.0,residential,1,0
10143,3303125949,2004137777,88.82300000000001,50.0,residential,1,0
10144,3303406280,1589498344,17.197,50.0,living_street,1,1
10145,3303406280,8660335851,24.016,50.0,residential,1,0
10146,3305523688,6154204088,11.733,50.0,residential,1,1
10147,3305523688,1474030759,29.61,50.0,residential,1,0
10148,3305523768,1474030759,39.032,50.0,residential,1,0
10149,3305523768,2105338171,25.448999999999998,50.0,residential,1,0
10150,3305523768,1474030762,76.212,50.0,residential,1,1
10151,3305524097,1931855378,93.685,30.0,residential,1,1
10152,3305524097,1931855362,94.88800000000002,50.0,residential,1,1
10153,3307421768,357515625,67.951,50.0,living_street,1,0
10154,3307421769,384662490,64.16,50.0,residential,1,1
10155,3307421769,2469848068,140.133,50.0,residential,1,1
10156,3406707383,1234762905,24.29,50.0,tertiary,2,1
10157,3406707383,1987571695,33.597,50.0,tertiary_link,1,1
10158,3408426285,2915980262,60.135999999999996,50.0,residential,1,0
10159,3408426285,4082010275,132.323,50.0,residential,1,1
10160,3412396539,2344604161,56.568,50.0,tertiary,3,1
10161,3412396539,1936278307,11.339,50.0,tertiary,1,1
10162,3412396545,1688194355,11.701,50.0,tertiary,1,1
10163,3412396545,3412396539,224.409,50.0,tertiary,1,1
10164,3419895570,563986391,192.917,30.0,"['residential', 'unclassified']",1,0
10165,3495322434,4232510967,18.886,50.0,unclassified,1,1
10166,3495322434,4225213063,236.138,50.0,unclassified,1,1
10167,3495343356,3495343368,194.567,30.0,residential,1,0
10168,3495343356,354036386,17.442999999999998,30.0,residential,1,1
10169,3495343358,1139743596,65.952,30.0,residential,1,0
10170,3495343358,3495343368,15.714,30.0,residential,1,1
10171,3495343368,3495343356,194.567,30.0,residential,1,0
10172,3495343368,11364418224,14.105999999999998,30.0,residential,1,1
10173,3495343373,1758359865,57.622,30.0,residential,1,1
10174,3495343373,3495343375,6.574,30.0,residential,1,1
10175,3495343375,3495343358,12.712,30.0,residential,1,1
10176,3495343376,3495343378,9.028,60.0,secondary,2,1
10177,3495343376,1758359863,20.093,30.0,residential,1,1
10178,3495343377,3495343376,17.217,30.0,residential,1,1
10179,3495343377,11425629863,234.564,60.0,secondary,3,1
10180,3495343378,3495343377,17.927,30.0,residential,1,1
10181,3495343378,1851950468,17.712,60.0,secondary,2,1
10182,3496915988,412820301,124.911,50.0,secondary,3,1
10183,3496915991,11498283485,123.902,30.0,tertiary,1,1
10184,3496916396,3496916410,42.083000000000006,50.0,secondary_link,1,1
10185,3496916396,11501428174,27.293999999999997,50.0,secondary,1,1
10186,3496916397,3496915988,78.659,50.0,secondary,3,1
10187,3496916397,3496916402,52.397999999999996,50.0,secondary_link,1,1
10188,3496916403,1127659175,205.188,50.0,secondary,2,1
10189,3496916403,3910502440,70.038,60.0,trunk,1,1
10190,3496916410,841613527,32.588,50.0,tertiary,1,1
10191,3496916411,3496915991,41.343,50.0,tertiary_link,1,1
10192,3496916411,11498283529,32.304,50.0,tertiary,1,1
10193,3497100497,2111407157,9.586,50.0,secondary,3,1
10194,3497100497,3655444778,106.10300000000001,30.0,residential,1,1
10195,3497113661,3497113663,11.26,60.0,secondary,3,1
10196,3497113661,3497113664,72.895,50.0,tertiary,1,1
10197,3497113663,3497116039,27.531,50.0,secondary,3,1
10198,3497113663,1228134,16.174,50.0,secondary,1,1
10199,3497113664,2110321263,17.66,50.0,tertiary,1,1
10200,3497116035,3497113663,18.773,50.0,tertiary,2,1
10201,3497116035,3497116039,34.362,50.0,secondary_link,1,1
10202,3497116039,1678949700,225.524,50.0,secondary,3,1
10203,3524113313,1931841483,45.389,50.0,residential,1,0
10204,3524113313,10249498060,16.750999999999998,50.0,residential,1,1
10205,3525081283,2203137266,8.634,50.0,residential,1,0
10206,3525081283,3986030958,106.88900000000001,50.0,residential,1,0
10207,3525081283,922576795,65.614,50.0,residential,2,1
10208,3531593254,1931836985,80.257,50.0,tertiary,2,1
10209,3531593254,318758396,160.477,50.0,residential,1,0
10210,3535435475,3535435483,213.364,30.0,residential,1,1
10211,3535435475,3535435483,205.913,30.0,residential,1,0
10212,3535435475,342338553,63.529999999999994,30.0,residential,1,0
10213,3535435483,342338421,26.088,30.0,residential,1,0
10214,3535435483,3535435475,205.91299999999998,30.0,residential,1,0
10215,3540731264,414720635,143.71300000000002,30.0,residential,1,1
10216,3540731264,3540731266,9.92,50.0,residential,1,1
10217,3540731265,4970978703,170.85500000000002,30.0,residential,1,1
10218,3540731265,5894576017,8.73,50.0,residential,1,1
10219,3540731266,414720780,8.357,50.0,residential,1,1
10220,3541135157,1387191993,23.264000000000003,50.0,unclassified,1,0
10221,3541135159,3564373599,41.508,50.0,unclassified,1,0
10222,3551724563,8024245166,13.183,50.0,primary,2,1
10223,3551724563,8024094218,22.311,50.0,tertiary,1,1
10224,3564373599,3659476211,12.469,50.0,unclassified,1,0
10225,3564373599,3666449880,32.529,50.0,unclassified,1,1
10226,3564373599,3541135159,41.508,50.0,unclassified,1,0
10227,3570389094,4000823192,11.8,50.0,unclassified,1,0
10228,3586725520,3586725521,13.797999999999998,50.0,residential,1,1
10229,3586725520,442893211,23.628,50.0,residential,1,1
10230,3586725521,3586725542,5.055999999999999,50.0,residential,1,1
10231,3586725540,442893225,4.552,50.0,residential,1,1
10232,3586725542,3586725550,14.182,50.0,residential,1,1
10233,3586725542,442893234,14.109,50.0,residential,1,1
10234,3586725548,3586725540,14.633999999999999,50.0,residential,1,1
10235,3586725548,442893232,17.079,50.0,residential,1,1
10236,3586725550,3586725548,6.523,50.0,residential,1,1
10237,3586725566,3586725573,152.372,50.0,residential,1,0
10238,3586725566,13146941277,209.01000000000002,50.0,residential,1,0
10239,3586725566,442893232,76.596,50.0,residential,1,0
10240,3586725573,3586725566,152.372,50.0,residential,1,0
10241,3586725573,3586725573,45.355999999999995,50.0,residential,1,1
